digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,carbohydrate assimilation,digestion,GO:0007586,luminal and brush-border digestion,,,,,,,,,,,,,,,,Salivary amylase begins starch hydrolysis in the mouth,cell,stomach,stomach,UBERON:0000945,salivary acinar cell,,,,,,does,X secretion,salivary amylase,,,,,,,,,,saliva 1-1.5 L/day; salivary amylase is inactivated by gastric acid,seconds-minutes,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,hydrogen breath test,,,stool reducing substances,,,,,,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,gut microbiota,,,incretin release,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,carbohydrate assimilation,digestion,GO:0007586,luminal and brush-border digestion,,,,,,,,,,,,,,,"lactase is the least abundant and most readily lost, which is why lactose is the commonest malabsorbed sugar",Brush-border disaccharidases complete carbohydrate digestion at the membrane surface,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X conversion to Y,oligosaccharides,,,monosaccharides,,,,,,,"sucrase-isomaltase, maltase-glucoamylase, lactase and trehalase on the brush border",minutes,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,hydrogen breath test,,,stool reducing substances,,,,,,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,gut microbiota,,,incretin release,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,carbohydrate assimilation,digestion,GO:0007586,luminal and brush-border digestion,,,,,,,,,,,,,,,,Glucose and galactose enter the enterocyte by sodium-coupled cotransport,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,glucose,,,,,,,,,,"SGLT1-mediated, coupled to the sodium gradient; the basis for oral rehydration therapy",seconds-minutes,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,hydrogen breath test,,,stool reducing substances,,,,,,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,gut microbiota,,,incretin release,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,carbohydrate assimilation,digestion,GO:0007586,luminal and brush-border digestion,,,,,,,,,,,,,,,,Fructose enters by facilitated diffusion rather than active transport,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,fructose,,,,,,,,,,GLUT5-mediated facilitated diffusion; capacity is limited and readily exceeded,seconds-minutes,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,hydrogen breath test,,,stool reducing substances,,,,,,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,gut microbiota,,,incretin release,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,carbohydrate assimilation,digestion,GO:0007586,luminal and brush-border digestion,,,,,,,,,,,,,,,,Absorbed sugars leave the enterocyte through the basolateral membrane into portal blood,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,transport of X from Y to Z,monosaccharides,,,enterocyte,,,portal blood,,,,GLUT2-mediated basolateral exit,seconds-minutes,,circulatory,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,hydrogen breath test,,,stool reducing substances,,,,,,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,gut microbiota,,,incretin release,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,carbohydrate assimilation,digestion,GO:0007586,luminal and brush-border digestion,,,,,,,,,,,,,,,,Colonic fermentation salvages energy from carbohydrate escaping small bowel digestion,organ,colon,colon,UBERON:0001155,gut microbiota,,,,,,does,X conversion to Y,dietary fiber,,,short-chain fatty acids,,,,,,,"acetate, propionate and butyrate; recovers 5-10% of dietary energy",hours-days,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,hydrogen breath test,,,stool reducing substances,,,,,,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,gut microbiota,,,incretin release,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,protein assimilation,protein digestion,GO:0044256,proteolysis and peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,,Duodenal enteropeptidase initiates zymogen activation,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,,,,does,X secretion,enteropeptidase,,,,,,,,,,brush-border enzyme; the single trigger for the entire pancreatic protease cascade,minutes,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,fecal nitrogen,,,plasma amino acids,,,,,,gastric acid secretion,gastric acid secretion,GO:0001696,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,protein assimilation,protein digestion,GO:0044256,proteolysis and peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,premature intrapancreatic activation of this cascade is the initiating event in acute pancreatitis,Enteropeptidase converts trypsinogen to trypsin in the duodenal lumen,organ,duodenum,duodenum,UBERON:0002114,duodenum,,,,,,does,X conversion to Y,trypsinogen,,,trypsin,,,,,,,"trypsin then activates chymotrypsinogen, proelastase and procarboxypeptidase autocatalytically",minutes,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,fecal nitrogen,,,plasma amino acids,,,,,,gastric acid secretion,gastric acid secretion,GO:0001696,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,protein assimilation,protein digestion,GO:0044256,proteolysis and peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,,Trypsin amplifies the cascade by activating the remaining pancreatic zymogens,organ,small intestine,small intestine,UBERON:0002108,small intestine,,,trypsin,,,increases,X conversion to Y,zymogens,,,active proteases,,,,,,,,minutes,intra-organ,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,fecal nitrogen,,,plasma amino acids,,,,,,gastric acid secretion,gastric acid secretion,GO:0001696,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,protein assimilation,protein digestion,GO:0044256,proteolysis and peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,,Brush-border peptidases reduce oligopeptides to absorbable units,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X conversion to Y,oligopeptides,,,amino acids,,,,,,,brush-border aminopeptidases and dipeptidyl peptidases,minutes,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,fecal nitrogen,,,plasma amino acids,,,,,,gastric acid secretion,gastric acid secretion,GO:0001696,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,protein assimilation,protein digestion,GO:0044256,proteolysis and peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,,Small peptides are absorbed intact through a proton-coupled transporter,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,di- and tripeptides,,,,,,,,,,"PEPT1-mediated, driven by the apical proton gradient; quantitatively more important than free amino acid uptake",minutes,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,fecal nitrogen,,,plasma amino acids,,,,,,gastric acid secretion,gastric acid secretion,GO:0001696,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,protein assimilation,protein digestion,GO:0044256,proteolysis and peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,defects in individual carriers produce selective aminoacidurias such as cystinuria and Hartnup disease,Free amino acids enter through several class-specific carrier systems,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,amino acids,,,,,,,,,,multiple sodium-coupled and sodium-independent systems with overlapping specificity,minutes,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,fecal nitrogen,,,plasma amino acids,,,,,,gastric acid secretion,gastric acid secretion,GO:0001696,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,lipid assimilation,lipid digestion,GO:0044241,"emulsification, hydrolysis and uptake",,,,,,,,,,,,,,,"colipase anchors lipase to the micelle surface, overcoming displacement by bile salts",Pancreatic lipase hydrolyses dietary triglyceride at the emulsion surface,organ,small intestine,small intestine,UBERON:0002108,small intestine,,,,,,does,X conversion to Y,triacylglycerol,,,2-monoacylglycerol and free fatty acids,,,,,,"[0, 7]",units = g/day faecal fat on a normal intake; pancreatic lipase with colipase acts at the oil-water interface,minutes-hours,,intra-organ,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,,,,bile secretion,bile acid secretion,GO:0032782,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,lymphatic transport,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,lipid assimilation,lipid digestion,GO:0044241,"emulsification, hydrolysis and uptake",,,,,,,,,,,,,,,,Bile salt micelles ferry lipolytic products across the unstirred water layer,organ,small intestine,small intestine,UBERON:0002108,small intestine,,,bile salts,,,increases,transport of X from Y to Z,lipolytic products,,,intestinal lumen,,,brush border,,,,mixed micelles raise the effective aqueous concentration of lipid up to a thousandfold,minutes,intra-organ,intra-organ,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,,,,bile secretion,bile acid secretion,GO:0032782,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,lymphatic transport,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,lipid assimilation,lipid digestion,GO:0044241,"emulsification, hydrolysis and uptake",,,,,,,,,,,,,,,,Lipolytic products are taken up across the apical enterocyte membrane,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,fatty acids and monoacylglycerol,,,,,,,,,,"largely passive at the brush border, with carrier-facilitated components for long-chain species",minutes,,intra-organ,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,,,,bile secretion,bile acid secretion,GO:0032782,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,lymphatic transport,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,lipid assimilation,lipid digestion,GO:0044241,"emulsification, hydrolysis and uptake",,,,,,,,,,,,,,,,Enterocytes reassemble absorbed lipid into chylomicrons,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X synthesis,chylomicron,,,,,,,,,,resynthesised triglyceride packaged with apolipoprotein B-48,minutes-hours,,intra-organ,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,,,,bile secretion,bile acid secretion,GO:0032782,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,lymphatic transport,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,lipid assimilation,lipid digestion,GO:0044241,"emulsification, hydrolysis and uptake",,,,,,,,,,,,,,,,Chylomicrons leave the enterocyte through lymphatics rather than portal blood,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,transport of X from Y to Z,chylomicron,,,enterocyte,,,intestinal lacteal,,,,"chylomicrons bypass the portal circulation; medium-chain fatty acids do not, entering portal blood directly",minutes-hours,,circulatory,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,,,,bile secretion,bile acid secretion,GO:0032782,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,lymphatic transport,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,lipid assimilation,lipid digestion,GO:0044241,"emulsification, hydrolysis and uptake",,,,,,,,,,,,,,,,Dietary and biliary cholesterol is taken up through NPC1L1,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,cholesterol,,,,,,,,,,NPC1L1-mediated; the molecular target of ezetimibe,minutes-hours,,intra-organ,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,,,,bile secretion,bile acid secretion,GO:0032782,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,lymphatic transport,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,lipid assimilation,lipid digestion,GO:0044241,"emulsification, hydrolysis and uptake",,,,,,,,,,,,,,,,Non-cholesterol sterols are pumped back into the lumen,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X secretion,plant sterols,,,,,,,,,,ABCG5/G8-mediated efflux back to the lumen; loss of function causes sitosterolemia,minutes-hours,,intra-organ,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,,,,bile secretion,bile acid secretion,GO:0032782,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,lymphatic transport,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,21,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,electroneutral NaCl absorption pairs NHE3 with the DRA chloride-bicarbonate exchanger,Villus enterocytes absorb sodium electroneutrally and with nutrients,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,sodium,,,,,,,,,,"NHE3 and sodium-coupled nutrient cotransport; of ~9 L presented daily, ~8 L is absorbed in the small bowel",seconds-minutes,,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,,Water absorption follows solute movement passively,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,water,,,,,,,,,,"osmotically coupled, transcellular through aquaporins and paracellular by solvent drag",seconds-minutes,,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,,The distal colon absorbs sodium through amiloride-sensitive channels,cell,colon,colon,UBERON:0001155,colonocyte,colonocyte,CL:1000347,,,,does,X uptake,sodium,,,,,,,,,,ENaC-mediated and electrogenic in the distal colon; can reduce stool sodium below 40 mEq/L,minutes-hours,,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,,Aldosterone upregulates colonic ENaC-mediated sodium absorption,cell,colon,colon,UBERON:0001155,colonocyte,colonocyte,CL:1000347,aldosterone,,,increases,X uptake,sodium,,,,,,,,,,,hours,circulatory,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,,The colon reclaims nearly all remaining luminal water,cell,colon,colon,UBERON:0001155,colonocyte,colonocyte,CL:1000347,,,,does,X uptake,water,,,,,,,,,,"of the ~1.5 L reaching the colon, all but 100-200 mL is reclaimed; reserve capacity up to ~4 L/day",hours,,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,,Colonocytes absorb and oxidise bacterially produced short-chain fatty acids,cell,colon,colon,UBERON:0001155,colonocyte,colonocyte,CL:1000347,,,,does,X uptake,short-chain fatty acids,,,,,,,,,,butyrate is the preferred fuel of the colonocyte and also stimulates sodium and water absorption,hours,,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,,Colonocytes secrete potassium into the lumen,cell,colon,colon,UBERON:0001155,colonocyte,colonocyte,CL:1000347,,,,does,X secretion,potassium,,,,,,,,,,BK and ROMK channels; colonic secretion becomes significant in renal failure,minutes-hours,,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,sodium and water absorption,intestinal absorption,GO:0050892,,,,,,,,,,,,,,Aldosterone increases colonic potassium secretion,cell,colon,colon,UBERON:0001155,colonocyte,colonocyte,CL:1000347,aldosterone,,,increases,X secretion,potassium,,,,,,,,,,,hours,circulatory,intra-organ,stool osmolality,,,stool weight,,,plasma sodium,,,plasma potassium,,,aldosterone signalling,cellular response to aldosterone,GO:1904045,enteric nervous system,,,gut microbiota,,,enteric infection,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,anion secretion,chloride transport,GO:0006821,,,,,,,,,,,,,unopposed activation of this pathway is the mechanism of secretory diarrhoea,"Crypt cells secrete chloride, driving fluid into the lumen",cell,intestine,intestine,UBERON:0000160,intestinal crypt cell,,,,,,does,X secretion,chloride,,,,,,,,,,basolateral NKCC1 loading with apical CFTR exit; water and sodium follow,seconds-minutes,,intra-organ,stool osmolality,,,stool weight,,,stool electrolytes,,,,,,enteric nervous system,,,enteric infection,,,prostaglandin signalling,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,anion secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,VIP raises cyclic AMP and opens CFTR,cell,intestine,intestine,UBERON:0000160,intestinal crypt cell,,,vasoactive intestinal peptide,,,increases,X secretion,chloride,,,,,,,,,,the mechanism of the profuse secretory diarrhoea of VIPoma,seconds-minutes,paracrine,intra-organ,stool osmolality,,,stool weight,,,stool electrolytes,,,,,,enteric nervous system,,,enteric infection,,,prostaglandin signalling,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,anion secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,Guanylate cyclase C agonists stimulate chloride and fluid secretion,cell,intestine,intestine,UBERON:0000160,intestinal crypt cell,,,guanylin,,,increases,X secretion,chloride,,,,,,,,,,the same receptor is targeted by heat-stable enterotoxin of enterotoxigenic E. coli and by linaclotide,seconds-minutes,paracrine,intra-organ,stool osmolality,,,stool weight,,,stool electrolytes,,,,,,enteric nervous system,,,enteric infection,,,prostaglandin signalling,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,anion secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,Enteric cholinergic input stimulates crypt anion secretion,cell,intestine,intestine,UBERON:0000160,intestinal crypt cell,,,acetylcholine,,,increases,X secretion,chloride,,,,,,,,,,,seconds-minutes,paracrine,intra-organ,stool osmolality,,,stool weight,,,stool electrolytes,,,,,,enteric nervous system,,,enteric infection,,,prostaglandin signalling,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,anion secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,Duodenal bicarbonate secretion protects the proximal mucosa from gastric acid,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,,,,does,X secretion,bicarbonate,,,,,,,,,,Brunner gland and surface epithelial secretion; neutralises acid entering from the stomach,minutes,,intra-organ,stool osmolality,,,stool weight,,,stool electrolytes,,,,,,enteric nervous system,,,enteric infection,,,prostaglandin signalling,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,homeostasis,homeostatic process,GO:0042592,intestinal fluid and electrolyte balance,monoatomic ion homeostasis,GO:0050801,anion secretion,chloride transport,GO:0006821,,,,,,,,,,,,,,Colonic chloride absorption is coupled to bicarbonate secretion,cell,colon,colon,UBERON:0001155,colonocyte,colonocyte,CL:1000347,,,,does,X uptake,chloride,,,,,,,,,,DRA-mediated chloride-bicarbonate exchange; loss of function causes congenital chloride diarrhoea,minutes-hours,,intra-organ,stool osmolality,,,stool weight,,,stool electrolytes,,,,,,enteric nervous system,,,enteric infection,,,prostaglandin signalling,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,16,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Duodenal enterocytes absorb calcium transcellularly and paracellularly,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,calcium,,,,,,,,,,TRPV6 transcellular route in the duodenum plus a paracellular route throughout; net absorption 20-40% of intake,hours-days,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
